C C
C1=CCC=C1 C1=C[CH2:1]C=C1
C1=CCC=C1 C1=C[CH2:1][CH:1]=C1
C1=CCC=C1 C1=C[CH:1]=CC1
C1=CCC=C1 C1=C[CH:1]=[CH:1]C1
C1=CCC=CC1 C1=C[CH2:1]C=CC1
C1=CCC=CCC=C1 C1=CCC=CC[CH:1]=C1
C1=CCC=CCC=C1 C1=CCC=C[CH2:1]C=C1
C1=CCC=CCC=C1 C1=CCC=[CH:1]C=CC1
C1=CCC=CCC=C1 C1=CCC=[CH:1]CC=C1
C1=CCC=CCC=CC1 C1=CCC=C[CH2:1]C=CC1
C1=CCC=CCCC=C1 C1=CCC=C[CH2:1]CC=C1
C1=CCC=CN=C1 C1=CCC=[CH:1]N=C1
C1=CCC=CN=C1 C1=CC[CH:1]=CN=C1
C1=CCC=CN=C1 C1=CN=CC=[CH:1]C1
C1=CCC=CN=C1 C1=CN=C[CH:1]=CC1
C1=CCC=CN=C1 C1=CN=[CH:1]C=CC1
C1=CCC=CN=C1 C1=C[CH2:1]C=CN=C1
C1=CCC=NC=C1 C1=CCC=N[CH:1]=C1
C1=CCC=NC=C1 C1=CC[CH:1]=NC=C1
C1=CCC=NC=C1 C1=CN=CC[CH:1]=C1
C1=CCC=NC=C1 C1=CN=C[CH2:1]C=C1
C1=CCC=NC=C1 C1=C[CH:1]=CCC=N1
C1=CCC=NC=C1 C1=C[CH:1]=CN=CC1
C1=CCCC1 C1=CC[CH2:1]C1
C1=CCCC1 C1=C[CH2:1]CC1
C1=CCCC1 C1=C[CH2:1][CH2:1]C1
C1=CCCC1 C1=C[CH2:1][CH2:1][CH2:1]1
C1=CCCC1 C1=[CH:1]CCC1
C1=CCCC1 C1=[CH:1][CH2:1]CC1
C1=CCCC1 C1=[CH:1][CH2:1][CH2:1]C1
C1=CCCC1 C1C[CH2:1][CH:1]=[CH:1]1
C1=CCCC1 C1C[CH:1]=[CH:1]C1
C1=CCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCCC1 C1[CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCC=C1 C1=CC[CH2:1]C=C1
C1=CCCC=C1 C1=C[CH2:1][CH2:1]C=C1
C1=CCCC=CC1 C1=CCC[CH:1]=CC1
C1=CCCC=CC1 C1=CC[CH2:1]C=CC1
C1=CCCC=CC1 C1=CC[CH2:1][CH:1]=CC1
C1=CCCC=CC1 C1=CC[CH:1]=CCC1
C1=CCCC=CC1 C1=C[CH2:1]C=CCC1
C1=CCCC=CC1 C1=C[CH2:1][CH2:1]C=CC1
C1=CCCC=CC1 C1=C[CH2:1][CH:1]=CCC1
C1=CCCC=CCC1 C1=CCC[CH:1]=CCC1
C1=CCCC=CCC1 C1=CC[CH2:1]C=CCC1
C1=CCCC=CCC1 C1=C[CH2:1][CH2:1]C=CCC1
C1=CCCCC1 C1=CC[CH2:1]CC1
C1=CCCCC1 C1=CC[CH2:1][CH2:1]C1
C1=CCCCC1 C1=C[CH2:1]CCC1
C1=CCCCC1 C1=C[CH2:1][CH2:1]CC1
C1=CCCCC1 C1=C[CH2:1][CH2:1][CH2:1]C1
C1=CCCCC1 C1=[CH:1]CCCC1
C1=CCCCC1 C1=[CH:1][CH2:1]CCC1
C1=CCCCC1 C1=[CH:1][CH2:1][CH2:1]CC1
C1=CCCCC1 C1CC[CH:1]=[CH:1]C1
C1=CCCCC1 C1C[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCCC1 C1[CH:1]=[CH:1][CH2:1][CH2:1][CH2:1]1
C1=CCCCC=C1 C1=CCCC[CH:1]=C1
C1=CCCCC=C1 C1=CCC[CH2:1]C=C1
C1=CCCCC=C1 C1=CCC[CH2:1][CH:1]=C1
C1=CCCCC=C1 C1=CC[CH2:1]CC=C1
C1=CCCCC=C1 C1=CC[CH2:1][CH2:1]C=C1
C1=CCCCC=C1 C1=C[CH2:1][CH2:1][CH2:1]C=C1
C1=CCCCC=C1 C1=C[CH:1]=CCCC1
C1=CCCCC=C1 C1[CH2:1][CH:1]=[CH:1][CH:1]=[CH:1][CH2:1]1
C1=CCCCC=CC1 C1=CCCC[CH:1]=CC1
C1=CCCCC=CC1 C1=CCC[CH2:1]C=CC1
C1=CCCCC=CC1 C1=CC[CH2:1]CC=CC1
C1=CCCCC=CC1 C1=CC[CH2:1][CH2:1]C=CC1
C1=CCCCC=CC1 C1=CC[CH:1]=CCCC1
C1=CCCCC=CC1 C1=C[CH2:1]C=CCCC1
C1=CCCCC=CC1 C1=C[CH2:1][CH2:1][CH2:1]C=CC1
C1=CCCCC=CC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCCCC=CCC1 C1=CC[CH2:1]CC=CCC1
C1=CCCCCC1 C1=CCC[CH2:1]CC1
C1=CCCCCC1 C1=CC[CH2:1]CCC1
C1=CCCCCC1 C1=CC[CH2:1][CH2:1]CC1
C1=CCCCCC1 C1=CC[CH2:1][CH2:1][CH2:1]C1
C1=CCCCCC1 C1=C[CH2:1]CCCC1
C1=CCCCCC1 C1=C[CH2:1][CH2:1]CCC1
C1=CCCCCC1 C1=C[CH2:1][CH2:1][CH2:1]CC1
C1=CCCCCC1 C1=[CH:1]CCCCC1
C1=CCCCCC1 C1=[CH:1][CH2:1]CCCC1
C1=CCCCCC1 C1C[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCCCCC1 C1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][CH2:1]1
C1=CCCCCC=C1 C1=CCCCC[CH:1]=C1
C1=CCCCCC=C1 C1=CCCC[CH2:1]C=C1
C1=CCCCCC=C1 C1=CCC[CH2:1]CC=C1
C1=CCCCCC=C1 C1=CCC[CH2:1][CH2:1]C=C1
C1=CCCCCC=C1 C1=CC[CH2:1][CH2:1]CC=C1
C1=CCCCCC=C1 C1=CC[CH2:1][CH2:1][CH2:1]C=C1
C1=CCCCCC=C1 C1=C[CH:1]=CCCCC1
C1=CCCCCC=C1 C1[CH2:1][CH:1]=[CH:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCCCC=CC1 C1=CCC[CH2:1]CC=CC1
C1=CCCCCCC1 C1=CCC[CH2:1]CCC1
C1=CCCCCCC1 C1=CCC[CH2:1][CH2:1]CC1
C1=CCCCCCC1 C1=CC[CH2:1]CCCC1
C1=CCCCCCC1 C1=CC[CH2:1][CH2:1]CCC1
C1=CCCCCCC1 C1=CC[CH2:1][CH2:1][CH2:1]CC1
C1=CCCCCCC1 C1=C[CH2:1]CCCCC1
C1=CCCCCCC1 C1=C[CH2:1][CH2:1]CCCC1
C1=CCCCCCC1 C1=C[CH2:1][CH2:1][CH2:1]CCC1
C1=CCCCCCC1 C1=[CH:1]CCCCCC1
C1=CCCCCCC1 C1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][CH2:1]1
C1=CCCCCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][CH2:1][CH2:1]1
C1=CCCCCCC=C1 C1=CCC[CH2:1]CCC=C1
C1=CCCCCCCC1 C1=CCCC[CH2:1]CCC1
C1=CCCCNC=C1 C1=CCC[CH2:1]NC=C1
C1=CCCCOCC=C1 C1=CCOC[CH2:1]CC=C1
C1=CCCCOCCC1 C1=CC[CH2:1]COCCC1
C1=CCCN=C1 C1=CC[CH2:1]N=C1
C1=CCCN=C1 C1=C[CH2:1]CN=C1
C1=CCCN=C1 C1=C[CH2:1][CH2:1]N=C1
C1=CCCN=CC1 C1=CC[CH:1]=NCC1
C1=CCCN=CC1 C1=C[CH2:1]C=NCC1
C1=CCCN=CC1 C1=C[CH2:1][CH:1]=NCC1
C1=CCCNC=C1 C1=CCCN[CH:1]=C1
C1=CCCNC=C1 C1=CCC[NH:1]C=C1
C1=CCCNC=C1 C1=CC[CH2:1]NC=C1
C1=CCCNC=C1 C1=CNCC[CH:1]=C1
C1=CCCNC=C1 C1=CNC[CH2:1]C=C1
C1=CCCNC=C1 C1=C[CH:1]=CNCC1
C1=CCCNC=CC1 C1=CC[CH2:1]NC=CC1
C1=CCCNC=CC1 C1=C[CH2:1]C=CNCC1
C1=CCCNCC1 C1=CCC[NH:1]CC1
C1=CCCNCC1 C1=CC[CH2:1]NCC1
C1=CCCNCC1 C1=C[CH2:1]CNCC1
C1=CCCNCC1 C1=[CH:1]CCNCC1
C1=CCCNCC1 N1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCNCC=C1 C1=CCCN[CH2:1]C=C1
C1=CCCNCC=C1 C1=CCNC[CH2:1]C=C1
C1=CCCNCC=C1 C1=CCN[CH2:1]CC=C1
C1=CCCNCCC1 C1=CCC[CH2:1]NCC1
C1=CCCNCCC1 C1=CC[CH2:1]NCCC1
C1=CCCNN=C1 C1=CC[CH2:1]NN=C1
C1=CCCNN=C1 C1=C[CH2:1]CNN=C1
C1=CCCOC=C1 C1=CC[CH2:1]OC=C1
C1=CCCOC=C1 C1=COC[CH2:1]C=C1
C1=CCCOC=NCC1 C1=CC[CH2:1]OC=NCC1
C1=CCCOCC1 C1=CC[CH2:1]OCC1
C1=CCCOCC1 C1=CC[CH2:1][O:1][CH2:1]C1
C1=CCCOCC1 C1=C[CH2:1]COCC1
C1=CCCOCC1 C1=C[CH2:1][CH2:1]OCC1
C1=CCCOCC1 C1=[CH:1]CCOCC1
C1=CCCOCC1 C1=[CH:1][CH2:1]COCC1
C1=CCCOCC1 C1O[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCCOCC1 O1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCOCC=C1 C1=CCCOC[CH:1]=C1
C1=CCCOCC=C1 C1=CCCO[CH2:1]C=C1
C1=CCCOCC=C1 C1=CCOCC[CH:1]=C1
C1=CCCOCC=C1 C1=CCOC[CH2:1]C=C1
C1=CCCOCC=C1 C1=CCO[CH2:1]CC=C1
C1=CCCOCC=C1 C1=C[CH:1]=CCCOC1
C1=CCCOCC=C1 C1=C[CH:1]=CCOCC1
C1=CCCOCC=C1 O1[CH2:1][CH:1]=[CH:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCCOCC=CC1 C1=CCO[CH2:1]CC=CC1
C1=CCCOCCC1 C1=CCC[CH2:1]OCC1
C1=CCCOCCC1 C1=CC[CH2:1]COCC1
C1=CCCOCCC1 C1=CC[CH2:1]OCCC1
C1=CCCOCCC1 C1=CC[CH2:1][CH2:1]OCC1
C1=CCCOCCC1 C1=C[CH2:1]CCOCC1
C1=CCCOCCC1 C1=C[CH2:1]COCCC1
C1=CCCOCCC1 C1=C[CH2:1][CH2:1]COCC1
C1=CCCOCCC1 C1=C[CH2:1][CH2:1]OCCC1
C1=CCCOCCC1 C1=C[CH2:1][CH2:1][CH2:1]OCC1
C1=CCCOCCC1 C1=[CH:1]CCCOCC1
C1=CCCOCCC1 C1=[CH:1]CCOCCC1
C1=CCCOCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][O:1][CH2:1]1
C1=CCCOCCC1 O1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][CH2:1]1
C1=CCCOCCC=C1 C1=CCCO[CH2:1]CC=C1
C1=CCCOCCCC1 C1=CCC[CH2:1]COCC1
C1=CCCON=C1 C1=CC[CH2:1]ON=C1
C1=CCCON=C1 C1=C[CH2:1]CON=C1
C1=CCN=C1 C1=C[CH2:1]N=C1
C1=CCN=C1 C1=C[CH:1]=NC1
C1=CCN=C1 C1=NC[CH:1]=C1
C1=CCN=C1 C1=N[CH2:1][CH:1]=C1
C1=CCN=CCC1 C1=CCN=[CH:1]CC1
C1=CCN=CCC1 C1=C[CH2:1]N=CCC1
C1=CCN=CN=C1 C1=CCN=[CH:1]N=C1
C1=CCN=CN=C1 C1=C[CH2:1]N=CN=C1
C1=CCN=CN=C1 C1=C[CH:1]=NC=NC1
C1=CCN=CN=C1 C1=NC=NCC=[CH:1]1
C1=CCN=CN=C1 C1=NC=NC[CH:1]=C1
C1=CCN=COCC1 C1=CCN=[CH:1]OCC1
C1=CCN=COCC1 C1=CC[CH2:1]OC=NC1
C1=CCN=COCC1 C1=C[CH2:1]COC=NC1
C1=CCN=COCC1 C1=C[CH2:1]N=COCC1
C1=CCN=COCC1 C1=C[CH2:1][CH2:1]OC=NC1
C1=CCN=COCCC1 C1=CC[CH2:1]COC=NC1
C1=CCNC1 C1=CC[NH:1]C1
C1=CCNC1 C1=C[CH2:1]NC1
C1=CCNC1 C1=C[CH2:1][NH:1]C1
C1=CCNC1 C1=C[CH2:1][NH:1][CH2:1]1
C1=CCNC1 C1=[CH:1]CNC1
C1=CCNC1 C1=[CH:1][CH2:1]NC1
C1=CCNC1 C1NC[CH:1]=[CH:1]1
C1=CCNC1 C1N[CH2:1][CH:1]=[CH:1]1
C1=CCNC1 N1[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCNC=C1 C1=CCN[CH:1]=C1
C1=CCNC=C1 C1=CC[NH:1]C=C1
C1=CCNC=C1 C1=CNC[CH:1]=C1
C1=CCNC=C1 C1=CN[CH2:1]C=C1
C1=CCNC=C1 C1=C[CH2:1][NH:1]C=C1
C1=CCNC=C1 C1=C[CH:1]=CCN1
C1=CCNC=C1 C1=C[CH:1]=CNC1
C1=CCNC=CC1 C1=CCN[CH:1]=CC1
C1=CCNC=CC1 C1=CC[CH:1]=CNC1
C1=CCNC=CC1 C1=CC[NH:1]C=CC1
C1=CCNC=CC1 C1=CNCC=[CH:1]C1
C1=CCNC=CC1 C1=CNC[CH:1]=CC1
C1=CCNC=CC1 C1=CN[CH2:1]C=CC1
C1=CCNC=CC1 C1=C[CH2:1]C=CNC1
C1=CCNC=CCC1 C1=CC[CH2:1]C=CNC1
C1=CCNC=CCC1 C1=CN[CH2:1]C=CCC1
C1=CCNC=NC1 C1=CCN[CH:1]=NC1
C1=CCNC=NC1 C1=CC[NH:1]C=NC1
C1=CCNC=NC1 C1=C[CH2:1]N=CNC1
C1=CCNC=NC1 C1=C[CH2:1]NC=NC1
C1=CCNC=NC1 C1=NCC=[CH:1]CN1
C1=CCNC=NC1 C1=NC[CH:1]=CCN1
C1=CCNCC1 C1=CC[CH2:1]NC1
C1=CCNCC1 C1=CC[NH:1]CC1
C1=CCNCC1 C1=CC[NH:1][CH2:1]C1
C1=CCNCC1 C1=C[CH2:1]CNC1
C1=CCNCC1 C1=C[CH2:1]NCC1
C1=CCNCC1 C1=C[CH2:1][CH2:1]NC1
C1=CCNCC1 C1=C[CH2:1][CH2:1][NH:1]C1
C1=CCNCC1 C1=C[CH2:1][NH:1]CC1
C1=CCNCC1 C1=C[CH2:1][NH:1][CH2:1]C1
C1=CCNCC1 C1=[CH:1]CCNC1
C1=CCNCC1 C1=[CH:1]CNCC1
C1=CCNCC1 C1N[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCNCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][NH:1]1
C1=CCNCC1 N1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCNCC=C1 C1=CCNC[CH:1]=C1
C1=CCNCC=C1 C1=CCN[CH2:1]C=C1
C1=CCNCC=C1 C1=CC[NH:1]CC=C1
C1=CCNCC=C1 C1=CC[NH:1][CH2:1]C=C1
C1=CCNCC=C1 C1=C[CH:1]=CCNC1
C1=CCNCC=C1 N1[CH2:1][CH:1]=[CH:1][CH:1]=[CH:1][CH2:1]1
C1=CCNCC=CC1 C1=CCN[CH2:1]C=CC1
C1=CCNCCC1 C1=CCN[CH2:1]CC1
C1=CCNCCC1 C1=CC[CH2:1]CNC1
C1=CCNCCC1 C1=CC[NH:1]CCC1
C1=CCNCCC1 C1=CC[NH:1][CH2:1]CC1
C1=CCNCCC1 C1=CC[NH:1][CH2:1][CH2:1]C1
C1=CCNCCC1 C1=C[CH2:1]CCNC1
C1=CCNCCC1 C1=C[CH2:1]NCCC1
C1=CCNCCC1 C1=C[CH2:1][NH:1]CCC1
C1=CCNCCC1 C1=[CH:1]CCCNC1
C1=CCNCCC1 C1=[CH:1]CNCCC1
C1=CCNCCC1 C1[CH2:1][CH2:1][CH:1]=[CH:1][CH2:1][NH:1]1
C1=CCNCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][NH:1][CH2:1]1
C1=CCNCCC1 N1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1][CH2:1]1
C1=CCNCCCC1 C1=CCNC[CH2:1]CC1
C1=CCNCCCC1 C1=CCN[CH2:1]CCC1
C1=CCNCCCC1 C1=C[CH2:1]NCCCC1
C1=CCNCN=C1 C1=CCN[CH2:1]N=C1
C1=CCNCN=C1 C1=C[CH2:1]NCN=C1
C1=CCNCNC1 C1=CCN[CH2:1]NC1
C1=CCNCNC1 C1=CC[NH:1]CNC1
C1=CCNCNC1 C1=C[CH2:1]NCNC1
C1=CCNCNC1 C1=[CH:1]CNCNC1
C1=CCNCNC=C1 C1=CCN[CH2:1]NC=C1
C1=CCNCNCC1 C1=CCN[CH2:1]NCC1
C1=CCNCOCC1 C1=CCN[CH2:1]OCC1
C1=CCNC[CH-]1 C1=[CH:1][CH-]CNC1
C1=CCNN=C1 C1=CC[NH:1]N=C1
C1=CCNN=C1 C1=C[CH2:1]NN=C1
C1=CCNN=C1 C1=C[CH2:1][NH:1]N=C1
C1=CCNN=C1 C1=C[CH:1]=NNC1
C1=CCNN=C1 C1=NNCC=[CH:1]1
C1=CCNN=C1 C1=NNC[CH:1]=C1
C1=CCNN=CC1 C1=C[CH2:1]C=NNC1
C1=CCNN=CC1 C1=C[CH2:1]NN=CC1
C1=CCNN=NC1 C1=C[CH2:1]N=NNC1
C1=CCNN=NC1 C1=C[CH2:1]NN=NC1
C1=CCN[CH-]1 C1=C[CH2:1]N[CH-]1
C1=CCN[CH-]1 C1=[CH:1][CH-]NC1
C1=CCOC1 C1=CC[O:1]C1
C1=CCOC1 C1=C[CH2:1]OC1
C1=CCOC1 C1=C[CH2:1][O:1][CH2:1]1
C1=CCOC1 C1=[CH:1]COC1
C1=CCOC1 C1=[CH:1][CH2:1]OC1
C1=CCOC1 C1OC[CH:1]=[CH:1]1
C1=CCOC1 O1[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCOC=C1 C1=CCO[CH:1]=C1
C1=CCOC=C1 C1=CC[O:1]C=C1
C1=CCOC=C1 C1=COC[CH:1]=C1
C1=CCOC=C1 C1=CO[CH2:1]C=C1
C1=CCOC=C1 C1=C[CH:1]=CCO1
C1=CCOC=C1 C1=C[CH:1]=COC1
C1=CCOC=CC1 C1=CO[CH2:1]C=CC1
C1=CCOC=NC1 C1=CCO[CH:1]=NC1
C1=CCOC=NC1 C1=C[CH2:1]N=COC1
C1=CCOC=NC1 C1=C[CH2:1]OC=NC1
C1=CCOC=NC1 C1=NCC=[CH:1]CO1
C1=CCOC=NC1 C1=NCC=[CH:1][CH2:1]O1
C1=CCOC=NC1 C1=NC[CH:1]=CCO1
C1=CCOC=NC1 C1=N[CH2:1][CH:1]=CCO1
C1=CCOC=NCC1 C1=CCO[CH:1]=NCC1
C1=CCOC=NCC1 C1=CC[CH2:1]N=COC1
C1=CCOC=NCC1 C1=C[CH2:1]CN=COC1
C1=CCOC=NCC1 C1=C[CH2:1]OC=NCC1
C1=CCOC=NCC1 C1=C[CH2:1][CH2:1]N=COC1
C1=CCOC=NCC1 C1=NCC[CH:1]=CCO1
C1=CCOC=NCCC1 C1=CC[CH2:1]CN=COC1
C1=CCOCC1 C1=CC[CH2:1]OC1
C1=CCOCC1 C1=CC[O:1]CC1
C1=CCOCC1 C1=C[CH2:1]COC1
C1=CCOCC1 C1=C[CH2:1]OCC1
C1=CCOCC1 C1=C[CH2:1][CH2:1]OC1
C1=CCOCC1 C1=C[CH2:1][O:1][CH2:1]C1
C1=CCOCC1 C1=[CH:1]CCOC1
C1=CCOCC1 C1=[CH:1]COCC1
C1=CCOCC1 C1=[CH:1][CH2:1]COC1
C1=CCOCC1 C1=[CH:1][CH2:1]OCC1
C1=CCOCC1 C1=[CH:1][CH2:1][CH2:1]OC1
C1=CCOCC1 C1C[CH:1]=[CH:1]CO1
C1=CCOCC1 C1O[CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCOCC1 O1[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCOCC=C1 C1=CCOC[CH:1]=C1
C1=CCOCC=C1 C1=CCO[CH2:1]C=C1
C1=CCOCC=C1 C1=CCO[CH2:1][CH:1]=C1
C1=CCOCC=C1 C1=C[CH2:1][O:1][CH2:1]C=C1
C1=CCOCC=C1 C1=C[CH:1]=CCOC1
C1=CCOCC=C1 O1[CH2:1][CH:1]=[CH:1][CH:1]=[CH:1][CH2:1]1
C1=CCOCC=CC1 C1=CCOC[CH:1]=CC1
C1=CCOCC=CC1 C1=CCO[CH2:1]C=CC1
C1=CCOCC=CC1 C1=C[CH2:1]C=CCOC1
C1=CCOCC=CC1 O1[CH2:1][CH:1]=[CH:1][CH2:1][CH:1]=[CH:1][CH2:1]1
C1=CCOCC=CCC1 C1=CC[CH2:1]C=CCOC1
C1=CCOCCC1 C1=CCO[CH2:1]CC1
C1=CCOCCC1 C1=CC[CH2:1]COC1
C1=CCOCCC1 C1=CC[CH2:1][CH2:1]OC1
C1=CCOCCC1 C1=C[CH2:1]CCOC1
C1=CCOCCC1 C1=C[CH2:1]OCCC1
C1=CCOCCC1 C1=C[CH2:1][CH2:1]COC1
C1=CCOCCC1 C1=C[CH2:1][CH2:1][CH2:1]OC1
C1=CCOCCC1 C1=C[CH2:1][O:1][CH2:1]CC1
C1=CCOCCC1 C1=[CH:1]CCCOC1
C1=CCOCCC1 C1=[CH:1]COCCC1
C1=CCOCCC1 C1=[CH:1][CH2:1]CCOC1
C1=CCOCCC1 C1O[CH2:1][CH:1]=[CH:1][CH2:1][CH2:1]1
C1=CCOCCC1 C1[CH2:1][CH:1]=[CH:1][CH2:1][O:1][CH2:1]1
